Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,部分,國家,城市,狀態,Postal Code,地區,Product ID,類別,子類別,產品名稱,Sales
9564,CA-2017-129280,03/05/2017,05/05/2017,First Class,SM-20905,Susan MacKendrick,消費者,美國,紐瓦克,俄亥俄州,43055,東方,OFF-LA-10000081,辦公用品,標籤,艾利 496,6
9565,CA-2016-161242,01/06/2016,08/06/2016,Standard Class,CG-12040,Catherine Glotzbach,在家辦公,美國,洛杉磯,加利福尼亞,90045,西方,OFF-PA-10001838,辦公用品,紙,"Adams 電話留言簿，帶分隔線/電話號碼空格，5 1/4""X8 1/2""，300 個/消息",11.76
9566,CA-2015-130428,31/03/2015,31/03/2015,Same Day,TG-21640,Trudy Glocke,消費者,美國,坦帕,佛羅里達,33614,南,FUR-CH-10002965,家具,椅子,全球真皮高背大班椅，帶氣動高度調節，黑色,1125.488
9567,CA-2015-130428,31/03/2015,31/03/2015,Same Day,TG-21640,Trudy Glocke,消費者,美國,坦帕,佛羅里達,33614,南,OFF-BI-10001636,辦公用品,粘合劑,Ibico 塑料和金屬絲螺旋裝訂梳,12.645
9568,CA-2015-130428,31/03/2015,31/03/2015,Same Day,TG-21640,Trudy Glocke,消費者,美國,坦帕,佛羅里達,33614,南,OFF-AR-10004027,辦公用品,藝術,Binney & Smith inkTank 可擦桌面熒光筆，鑿尖，黃色，12 個/盒,4.032
9569,CA-2018-104388,05/07/2018,07/07/2018,First Class,DK-12835,Damala Kotsonis,公司的,美國,弗里蒙特,內布拉斯加州,68025,中央,TEC-PH-10002293,技術,電話,Anker 36W 4 端口 USB 壁式充電器旅行電源適配器適用於 iPhone 5s 5c 5,79.96
9570,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,消費者,美國,哥倫布,俄亥俄州,43229,東方,OFF-BI-10003196,辦公用品,粘合劑,Accohide Poly 柔性環形活頁夾,6.732
9571,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,消費者,美國,哥倫布,俄亥俄州,43229,東方,OFF-ST-10001172,辦公用品,貯存,Tennsco 儲物櫃，沙子,33.568
9572,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,消費者,美國,哥倫布,俄亥俄州,43229,東方,OFF-EN-10003068,辦公用品,信封,#6 3/4 塗膠翻蓋白色信封,15.84
9573,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,消費者,美國,哥倫布,俄亥俄州,43229,東方,OFF-LA-10003510,辦公用品,標籤,用於點陣打印機的 Avery 4027 文件夾標籤，每盒 5000 個標籤，白色,24.424
9574,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,消費者,美國,哥倫布,俄亥俄州,43229,東方,OFF-AR-10003504,辦公用品,藝術,紐厄爾 347,17.12
9575,CA-2016-148495,13/08/2016,13/08/2016,Same Day,SF-20065,Sandra Flanagan,消費者,美國,波莫納,加利福尼亞,91767,西方,FUR-FU-10001889,家具,陳設,超門拉手,31.56
9576,CA-2016-143147,26/05/2016,28/05/2016,Second Class,PS-18760,Pamela Stobb,消費者,美國,聖安東尼奧,德克薩斯州,78207,中央,FUR-CH-10000863,家具,椅子,Novimex 旋轉織物工作椅,105.686
9577,CA-2016-143147,26/05/2016,28/05/2016,Second Class,PS-18760,Pamela Stobb,消費者,美國,聖安東尼奧,德克薩斯州,78207,中央,TEC-MA-10004679,技術,機器,StarTech.com 10/100 VDSL2 以太網擴展器套件,399.54
9578,CA-2016-143147,26/05/2016,28/05/2016,Second Class,PS-18760,Pamela Stobb,消費者,美國,聖安東尼奧,德克薩斯州,78207,中央,FUR-CH-10004754,家具,椅子,帶扶手的 Global Stack 椅子，黑色,104.93
9579,CA-2018-152975,14/09/2018,16/09/2018,First Class,RB-19705,Roger Barcio,在家辦公,美國,紐約市,紐約,10035,東方,TEC-PH-10004586,技術,電話,Wilson SignalBoost 841262 DB PRO 放大器套件,1079.85
9580,CA-2018-152975,14/09/2018,16/09/2018,First Class,RB-19705,Roger Barcio,在家辦公,美國,紐約市,紐約,10035,東方,OFF-ST-10001370,辦公用品,貯存,明智的存儲 WireTech 存儲系統,70.98
9581,CA-2018-152975,14/09/2018,16/09/2018,First Class,RB-19705,Roger Barcio,在家辦公,美國,紐約市,紐約,10035,東方,OFF-AR-10001988,辦公用品,藝術,鬥牛犬桌或壁掛式捲筆刀,29.95
9582,CA-2018-152975,14/09/2018,16/09/2018,First Class,RB-19705,Roger Barcio,在家辦公,美國,紐約市,紐約,10035,東方,FUR-CH-10003298,家具,椅子,Office Star - 帶環臂的現代任務轉椅，木炭,589.41
9583,CA-2017-107475,07/06/2017,11/06/2017,Standard Class,RS-19870,Roy Skaria,在家辦公,美國,費城,賓夕法尼亞州,19120,東方,OFF-FA-10002988,辦公用品,緊固件,理想夾具,9.648
9584,CA-2018-116127,25/06/2018,27/06/2018,Second Class,SB-20185,Sarah Brown,消費者,美國,紐約市,紐約,10024,東方,FUR-BO-10002213,家具,書櫃,DMI Eclipse 行政套房書櫃,400.784
9585,CA-2018-132584,26/08/2018,27/08/2018,First Class,HJ-14875,Heather Jas,在家辦公,美國,底特律,密歇根州,48234,中央,OFF-ST-10000344,辦公用品,貯存,Neat Ideas 個人掛式文件夾文件，黑色,53.72
9586,CA-2017-160598,26/08/2017,28/08/2017,First Class,SV-20815,Stuart Van,公司的,美國,邁阿密,佛羅里達,33142,南,OFF-PA-10002319,辦公用品,紙,施樂 1944,31.008
9587,CA-2017-108630,18/11/2017,18/11/2017,Same Day,BE-11410,Bobby Elias,消費者,美國,和睦,加利福尼亞,94521,西方,OFF-BI-10002437,辦公用品,粘合劑,回收的優質攝政組合封面,61.12
9588,US-2018-129203,17/04/2018,22/04/2018,Standard Class,BM-11575,Brendan Murry,公司的,美國,芝加哥,伊利諾伊州,60653,中央,OFF-ST-10001418,辦公用品,貯存,Carina Media Storage Towers 自然色和黑色,195.136
9589,CA-2018-110940,23/07/2018,28/07/2018,Standard Class,AZ-10750,Annie Zypern,消費者,美國,惠靈,伊利諾伊州,60090,中央,OFF-AR-10000380,辦公用品,藝術,Hunt PowerHouse 電動卷筆刀，藍色,121.536
9590,CA-2015-119172,11/05/2015,15/05/2015,Standard Class,HD-14785,Harold Dahlen,在家辦公,美國,芝加哥,伊利諾伊州,60610,中央,OFF-PA-10003036,辦公用品,紙,"黑色打印無碳 8 1/2"" x 8 1/4"" 快速備忘簿",17.472
9591,CA-2015-119172,11/05/2015,15/05/2015,Standard Class,HD-14785,Harold Dahlen,在家辦公,美國,芝加哥,伊利諾伊州,60610,中央,OFF-BI-10002026,辦公用品,粘合劑,Avery 拱形戒指活頁夾,104.58
9592,US-2017-105452,28/07/2017,01/08/2017,Standard Class,BF-11005,Barry Franz,在家辦公,美國,帕薩迪納,德克薩斯州,77506,中央,FUR-FU-10003691,家具,陳設,Eldon Image 系列辦公桌配件，烏木,24.7
9593,US-2017-105452,28/07/2017,01/08/2017,Standard Class,BF-11005,Barry Franz,在家辦公,美國,帕薩迪納,德克薩斯州,77506,中央,FUR-FU-10003806,家具,陳設,"Tenex 椅墊，帶平均唇緣，45"" x 53""",302.72
9594,CA-2018-108931,14/09/2018,19/09/2018,Standard Class,HZ-14950,Henia Zydlo,消費者,美國,紐約市,紐約,10024,東方,OFF-PA-10002741,辦公用品,紙,施樂1980,8.56
9595,CA-2018-108931,14/09/2018,19/09/2018,Standard Class,HZ-14950,Henia Zydlo,消費者,美國,紐約市,紐約,10024,東方,OFF-PA-10003845,辦公用品,紙,施樂 1987,11.56
9596,CA-2018-104619,24/01/2018,29/01/2018,Standard Class,KD-16495,Keith Dawkins,公司的,美國,聖荷西,加利福尼亞,95123,西方,OFF-AP-10001492,辦公用品,家電,Acco 六插座電源板，4' 線長,25.86
9597,CA-2018-104619,24/01/2018,29/01/2018,Standard Class,KD-16495,Keith Dawkins,公司的,美國,聖荷西,加利福尼亞,95123,西方,OFF-BI-10004318,辦公用品,粘合劑,Ibico EB-19 雙功能手動裝訂系統,276.784
9598,CA-2018-104619,24/01/2018,29/01/2018,Standard Class,KD-16495,Keith Dawkins,公司的,美國,聖荷西,加利福尼亞,95123,西方,TEC-PH-10000193,技術,電話,Jensen SMPS-640 - 揚聲器電話,110.352
9599,CA-2016-149517,19/09/2016,23/09/2016,Standard Class,FC-14245,Frank Carlisle,在家辦公,美國,薩克拉門托,加利福尼亞,95823,西方,FUR-FU-10003464,家具,陳設,"Seth Thomas 8 1/2"" 隔間鐘",60.84
9600,CA-2016-116841,14/04/2016,18/04/2016,Standard Class,TP-21130,Theone Pippenger,消費者,美國,斯普林菲爾德,俄勒岡,97477,西方,OFF-AP-10002403,辦公用品,家電,Acco Smartsocket 顏色編碼六插座交流適配器型號浪湧保護器,35.208
9601,CA-2018-107797,08/05/2018,11/05/2018,Second Class,EB-13705,Ed Braxton,公司的,美國,曼斯菲爾德,德克薩斯州,76063,中央,OFF-PA-10003848,辦公用品,紙,施樂 1997,41.472
9602,CA-2017-117604,04/09/2017,09/09/2017,Standard Class,JP-15520,Jeremy Pistek,消費者,美國,瓊斯伯勒,阿肯色州,72401,南,OFF-PA-10001357,辦公用品,紙,施樂1886,239.5
9603,CA-2015-130155,19/05/2015,22/05/2015,First Class,TD-20995,Tamara Dahlen,消費者,美國,弗吉尼亞海灘,弗吉尼亞,23464,南,OFF-SU-10004737,辦公用品,補給品,Acme Design 不_鋼彎剪,34.2
9604,CA-2017-129861,17/06/2017,23/06/2017,Standard Class,DM-13345,Denise Monton,公司的,美國,羅切斯特,紐約,14609,東方,FUR-TA-10003715,家具,表,Hon 2111 邀請系列角桌,376.866
9605,CA-2016-138625,02/11/2016,05/11/2016,First Class,EG-13900,Emily Grady,消費者,美國,切薩皮克,弗吉尼亞,23320,南,OFF-AP-10003099,辦公用品,家電,Eureka 手動真空吸塵器，無袋,197.72
9606,US-2018-122672,04/11/2018,09/11/2018,Standard Class,HG-14965,Henry Goldwyn,公司的,美國,蘭開斯特,俄亥俄州,43130,東方,TEC-AC-10002323,技術,配件,SanDisk Ultra 32 GB MicroSDHC Class 10 存儲卡,70.72
9607,US-2018-122672,04/11/2018,09/11/2018,Standard Class,HG-14965,Henry Goldwyn,公司的,美國,蘭開斯特,俄亥俄州,43130,東方,OFF-ST-10002344,辦公用品,貯存,"Carina 42""Hx23 3/4""W 媒體存儲單元",194.352
9608,CA-2018-117128,05/12/2018,08/12/2018,Second Class,BF-11080,Bart Folk,消費者,美國,紐約市,紐約,10024,東方,OFF-PA-10000007,辦公用品,紙,"帶有傳真/移動部分的電話留言簿，4 1/4"" x 6""",21.6
9609,CA-2018-117128,05/12/2018,08/12/2018,Second Class,BF-11080,Bart Folk,消費者,美國,紐約市,紐約,10024,東方,OFF-LA-10000248,辦公用品,標籤,艾利 52,11.07
9610,CA-2017-130638,16/05/2017,19/05/2017,Second Class,SC-20095,Sanjit Chand,消費者,美國,洛杉磯,加利福尼亞,90045,西方,FUR-FU-10002116,家具,陳設,Tenex 地毯、花崗岩外觀或清晰的當代輪廓形狀椅墊,282.84
9611,CA-2017-130638,16/05/2017,19/05/2017,Second Class,SC-20095,Sanjit Chand,消費者,美國,洛杉磯,加利福尼亞,90045,西方,OFF-LA-10002195,辦公用品,標籤,艾利 481,27.72
9612,CA-2018-144365,24/10/2018,30/10/2018,Standard Class,CS-11950,Carlos Soltero,消費者,美國,傑克遜,密西西比州,39212,南,OFF-FA-10000735,辦公用品,緊固件,訂書釘,11.68
9613,CA-2017-110086,18/09/2017,22/09/2017,Standard Class,BD-11320,Bill Donatelli,消費者,美國,林地,加利福尼亞,95695,西方,TEC-PH-10001299,技術,電話,Polycom CX300 桌面電話 USB VoIP 電話,239.984
9614,CA-2015-128524,11/11/2015,13/11/2015,First Class,MZ-17515,Mary Zewe,公司的,美國,西雅圖,華盛頓,98115,西方,OFF-AP-10002892,辦公用品,家電,貝爾金 F5C206VTEL 6 出口浪湧,22.98
9615,CA-2015-128524,11/11/2015,13/11/2015,First Class,MZ-17515,Mary Zewe,公司的,美國,西雅圖,華盛頓,98115,西方,TEC-AC-10002718,技術,配件,貝爾金標準 104 鍵 USB 鍵盤,102.13
9616,CA-2015-128524,11/11/2015,13/11/2015,First Class,MZ-17515,Mary Zewe,公司的,美國,西雅圖,華盛頓,98115,西方,OFF-BI-10003527,辦公用品,粘合劑,Fellowes PB500 電動打孔塑料梳子裝訂機帶手動裝訂,2033.584
9617,CA-2017-140256,22/08/2017,29/08/2017,Standard Class,PW-19030,Pauline Webber,公司的,美國,洛杉磯,加利福尼亞,90049,西方,OFF-AR-10002255,辦公用品,藝術,紐厄爾 346,5.76
9618,CA-2018-160633,16/11/2018,21/11/2018,Standard Class,BS-11380,Bill Stewart,公司的,美國,保齡球格林,俄亥俄州,43402,東方,TEC-CO-10002095,技術,複印機,Hewlett Packard 610 彩色數碼複印機/打印機,899.982
9619,CA-2018-160633,16/11/2018,21/11/2018,Standard Class,BS-11380,Bill Stewart,公司的,美國,保齡球格林,俄亥俄州,43402,東方,OFF-AR-10004022,辦公用品,藝術,Panasonic KP-380BK 經典電動卷筆刀,86.352
9620,CA-2018-160633,16/11/2018,21/11/2018,Standard Class,BS-11380,Bill Stewart,公司的,美國,保齡球格林,俄亥俄州,43402,東方,TEC-AC-10002335,技術,配件,羅技多媒體鍵盤 K200,139.96
9621,CA-2015-115133,26/09/2015,30/09/2015,Standard Class,DA-13450,Dianna Arnett,在家辦公,美國,蘭開斯特,俄亥俄州,43130,東方,OFF-AP-10001634,辦公用品,家電,胡佛商用輕型立式真空吸塵器,16.704
9622,CA-2015-115133,26/09/2015,30/09/2015,Standard Class,DA-13450,Dianna Arnett,在家辦公,美國,蘭開斯特,俄亥俄州,43130,東方,TEC-AC-10002370,技術,配件,麥克賽爾 CD-R 光盤,3.152
9623,CA-2015-115133,26/09/2015,30/09/2015,Standard Class,DA-13450,Dianna Arnett,在家辦公,美國,蘭開斯特,俄亥俄州,43130,東方,OFF-PA-10000174,辦公用品,紙,"信息簿，有線裝訂，四個 5 1/2"" X 4"" 表格/頁，200 份。套/書",32.896
9624,CA-2018-137449,29/06/2018,30/06/2018,First Class,ME-17725,Max Engle,消費者,美國,達拉斯,德克薩斯州,75220,中央,OFF-AP-10000240,辦公用品,家電,貝爾金 F9G930V10-GRY 9 出口浪湧,21.392
9625,CA-2018-137449,29/06/2018,30/06/2018,First Class,ME-17725,Max Engle,消費者,美國,達拉斯,德克薩斯州,75220,中央,FUR-TA-10002855,家具,表,Bevis 圓形會議桌頂部和單柱底座,307.314
9626,CA-2018-137449,29/06/2018,30/06/2018,First Class,ME-17725,Max Engle,消費者,美國,達拉斯,德克薩斯州,75220,中央,FUR-BO-10000780,家具,書櫃,位於 Landvery Oak 的 O'Sullivan Plantations 兩門圖書館,409.9992
9627,CA-2018-103520,23/09/2018,25/09/2018,First Class,MH-17785,Maya Herman,公司的,美國,拉伯克,德克薩斯州,79424,中央,OFF-PA-10001846,辦公用品,紙,施樂1899,9.248
9628,CA-2015-139283,23/11/2015,27/11/2015,Standard Class,BT-11440,Bobby Trafton,消費者,美國,底特律,密歇根州,48227,中央,OFF-BI-10002049,辦公用品,粘合劑,UniKeep 查看案例活頁夾,14.67
9629,CA-2015-118192,13/01/2015,18/01/2015,Standard Class,MM-17920,Michael Moore,消費者,美國,紐瓦克,俄亥俄州,43055,東方,OFF-PA-10002947,辦公用品,紙,施樂1923,37.408
9630,CA-2015-118192,13/01/2015,18/01/2015,Standard Class,MM-17920,Michael Moore,消費者,美國,紐瓦克,俄亥俄州,43055,東方,OFF-BI-10003476,辦公用品,粘合劑,艾利金屬聚合物粘合劑,3.438
9631,CA-2017-168844,31/05/2017,06/06/2017,Standard Class,NM-18520,Neoma Murray,消費者,美國,紐約市,紐約,10011,東方,OFF-BI-10002609,辦公用品,粘合劑,用於裝訂系統的 Avery 隱藏標籤分隔器,7.152
9632,CA-2017-168844,31/05/2017,06/06/2017,Standard Class,NM-18520,Neoma Murray,消費者,美國,紐約市,紐約,10011,東方,TEC-PH-10003215,技術,電話,Jackery Bar 高級快速充電便攜式充電器,179.7
9633,CA-2018-154809,13/02/2018,17/02/2018,Standard Class,MH-17455,Mark Hamilton,消費者,美國,明尼阿波利斯,明尼蘇達,55407,中央,OFF-AP-10004785,辦公用品,家電,用於 HEPA 空氣濾清器的 Holmes 替換過濾器，中型房間,90.64
9634,CA-2015-151330,14/10/2015,17/10/2015,First Class,TC-21295,Toby Carlisle,消費者,美國,埃弗里特,馬薩諸塞州,2149,東方,TEC-AC-10000865,技術,配件,WD My Passport Ultra 500GB 便攜式外置硬盤,177
9635,CA-2015-151330,14/10/2015,17/10/2015,First Class,TC-21295,Toby Carlisle,消費者,美國,埃弗里特,馬薩諸塞州,2149,東方,OFF-ST-10000615,辦公用品,貯存,SimpliFile 個人文件，黑色花崗岩，15w x 6-15/16d x 11-1/4h,79.45
9636,CA-2015-151330,14/10/2015,17/10/2015,First Class,TC-21295,Toby Carlisle,消費者,美國,埃弗里特,馬薩諸塞州,2149,東方,FUR-CH-10000749,家具,椅子,Office Star - 符合人體工程學的中背椅，帶 2 向可調節扶手,1628.82
9637,CA-2015-124702,18/11/2015,25/11/2015,Standard Class,MH-17785,Maya Herman,公司的,美國,西雅圖,華盛頓,98105,西方,FUR-FU-10003553,家具,陳設,"Howard Miller 13-1/2"" 直徑羅斯布魯克掛鐘",137.54
9638,CA-2015-124702,18/11/2015,25/11/2015,Standard Class,MH-17785,Maya Herman,公司的,美國,西雅圖,華盛頓,98105,西方,FUR-TA-10003008,家具,表,Lesro Round Back Collection 咖啡桌、茶几,730.2
9639,US-2018-125808,12/11/2018,15/11/2018,Second Class,EP-13915,Emily Phan,消費者,美國,洛杉磯,加利福尼亞,90032,西方,OFF-PA-10001846,辦公用品,紙,施樂1899,11.56
9640,CA-2016-116638,28/01/2016,31/01/2016,Second Class,JH-15985,Joseph Holt,消費者,美國,和睦,北卡羅來納,28027,南,FUR-TA-10000198,家具,表,Chromcraft 牛鼻木橢圓形會議桌和底座,4297.644
9641,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,公司的,美國,西雅圖,華盛頓,98103,西方,OFF-AR-10000390,辦公用品,藝術,紐維爾粉筆架,20.65
9642,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,公司的,美國,西雅圖,華盛頓,98103,西方,OFF-ST-10000934,辦公用品,貯存,"Contico 72""H 重型倉儲系統",204.9
9643,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,公司的,美國,西雅圖,華盛頓,98103,西方,FUR-CH-10002780,家具,椅子,Office Star - 帶現代環臂的工作椅,436.704
9644,CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,公司的,美國,西雅圖,華盛頓,98103,西方,FUR-CH-10004495,家具,椅子,Global 皮革和橡木大班椅，黑色,481.568
9645,US-2018-107979,08/06/2018,13/06/2018,Standard Class,FO-14305,Frank Olsen,消費者,美國,格倫代爾,亞利桑那,85301,西方,TEC-AC-10002006,技術,配件,Memorex 微型旅行硬盤 16 GB,89.544
9646,US-2018-107979,08/06/2018,13/06/2018,Standard Class,FO-14305,Frank Olsen,消費者,美國,格倫代爾,亞利桑那,85301,西方,OFF-ST-10002485,辦公用品,貯存,羅傑斯豪華檔案箱,35.168
9647,US-2018-107979,08/06/2018,13/06/2018,Standard Class,FO-14305,Frank Olsen,消費者,美國,格倫代爾,亞利桑那,85301,西方,OFF-BI-10000778,辦公用品,粘合劑,GBC VeloBinder 電動裝訂機,72.588
9648,CA-2015-150518,19/11/2015,24/11/2015,Standard Class,MW-18220,Mitch Webber,消費者,美國,浣熊急流,明尼蘇達,55433,中央,OFF-ST-10000877,辦公用品,貯存,用於標准文件夾的再生鋼個人文件,221.16
9649,CA-2015-150518,19/11/2015,24/11/2015,Standard Class,MW-18220,Mitch Webber,消費者,美國,浣熊急流,明尼蘇達,55433,中央,TEC-PH-10002103,技術,電話,捷波朗 SPEAK 410,281.97
9650,CA-2017-107104,26/11/2017,30/11/2017,Standard Class,MS-17365,Maribeth Schnelling,消費者,美國,洛杉磯,加利福尼亞,90045,西方,FUR-BO-10002213,家具,書櫃,DMI Eclipse 行政套房書櫃,3406.664
9651,CA-2017-107104,26/11/2017,30/11/2017,Standard Class,MS-17365,Maribeth Schnelling,消費者,美國,洛杉磯,加利福尼亞,90045,西方,OFF-AR-10004269,辦公用品,藝術,紐厄爾 31,37.17
9652,CA-2017-107104,26/11/2017,30/11/2017,Standard Class,MS-17365,Maribeth Schnelling,消費者,美國,洛杉磯,加利福尼亞,90045,西方,OFF-AP-10000055,辦公用品,家電,貝爾金 F9S820V06 8 口浪湧,64.96
9653,CA-2017-107104,26/11/2017,30/11/2017,Standard Class,MS-17365,Maribeth Schnelling,消費者,美國,洛杉磯,加利福尼亞,90045,西方,FUR-FU-10002937,家具,陳設,"GE 48"" 熒光燈管，冷白節能，34瓦，30個/盒",595.38
9654,CA-2018-161893,23/01/2018,27/01/2018,Standard Class,HP-14815,Harold Pawlan,在家辦公,美國,圖森,亞利桑那,85705,西方,TEC-AC-10001874,技術,配件,適用於 PC 和 Mac 的羅技無線隨處鼠標 MX,95.984
9655,CA-2018-161893,23/01/2018,27/01/2018,Standard Class,HP-14815,Harold Pawlan,在家辦公,美國,圖森,亞利桑那,85705,西方,OFF-BI-10004506,辦公用品,粘合劑,帶有 DublLock 的 Wilson Jones data.warehouse D 形環活頁夾,4.938
9656,CA-2015-156160,22/09/2015,29/09/2015,Standard Class,AS-10090,Adam Shillingsburg,消費者,美國,紐約市,紐約,10035,東方,FUR-FU-10001876,家具,陳設,"電腦室經理，14""",97.44
9657,CA-2015-156160,22/09/2015,29/09/2015,Standard Class,AS-10090,Adam Shillingsburg,消費者,美國,紐約市,紐約,10035,東方,OFF-BI-10003355,辦公用品,粘合劑,Cardinal Holdit 名片袋,3.984
9658,CA-2015-156160,22/09/2015,29/09/2015,Standard Class,AS-10090,Adam Shillingsburg,消費者,美國,紐約市,紐約,10035,東方,OFF-AR-10003876,辦公用品,藝術,Avery Hi-Liter GlideStik 熒光筆，黃色墨水,13.04
9659,CA-2015-156160,22/09/2015,29/09/2015,Standard Class,AS-10090,Adam Shillingsburg,消費者,美國,紐約市,紐約,10035,東方,FUR-CH-10004983,家具,椅子,Office Star - 中背雙功能人體工學高背椅，帶 2 向可調節扶手,579.528
9660,CA-2015-100860,26/03/2015,30/03/2015,Second Class,CS-12505,Cindy Stewart,消費者,美國,波莫納,加利福尼亞,91767,西方,OFF-LA-10001982,辦公用品,標籤,Smead Alpha-Z 顏色編碼名稱標籤首字母入門套裝,18.75
9661,CA-2017-160717,06/06/2017,11/06/2017,Standard Class,ME-17320,Maria Etezadi,在家辦公,美國,聖巴巴拉,加利福尼亞,93101,西方,TEC-PH-10001459,技術,電話,三星 Galaxy Mega 6.3,3023.928
9662,CA-2017-160717,06/06/2017,11/06/2017,Standard Class,ME-17320,Maria Etezadi,在家辦公,美國,聖巴巴拉,加利福尼亞,93101,西方,TEC-AC-10002134,技術,配件,Rosewill 107 普通鍵 USB 有線標準鍵盤,26.96
9663,CA-2017-160717,06/06/2017,11/06/2017,Standard Class,ME-17320,Maria Etezadi,在家辦公,美國,聖巴巴拉,加利福尼亞,93101,西方,TEC-PH-10001760,技術,電話,Bose SoundLink 藍牙音箱,477.6
9664,CA-2018-132619,31/08/2018,05/09/2018,Standard Class,MS-17770,Maxwell Schwartz,消費者,美國,舊金山,加利福尼亞,94109,西方,OFF-ST-10001511,辦公用品,貯存,空間解決方案商用鋼架,193.95
9665,US-2016-120957,07/12/2016,07/12/2016,Same Day,KH-16690,Kristen Hastings,公司的,美國,河邊,加利福尼亞,92503,西方,OFF-PA-10003953,辦公用品,紙,施樂218,12.96
9666,CA-2018-157448,16/11/2018,20/11/2018,Standard Class,LC-16885,Lena Creighton,消費者,美國,洛杉磯,加利福尼亞,90049,西方,FUR-FU-10003268,家具,陳設,Eldon 徑向椅墊，適用於中低絨地毯,119.94
9667,CA-2018-157448,16/11/2018,20/11/2018,Standard Class,LC-16885,Lena Creighton,消費者,美國,洛杉磯,加利福尼亞,90049,西方,FUR-FU-10001847,家具,陳設,Eldon Image 系列黑色辦公桌配件,12.42
9668,CA-2017-126270,23/04/2017,27/04/2017,Standard Class,AF-10870,Art Ferguson,消費者,美國,聖克萊門特,加利福尼亞,92672,西方,OFF-BI-10002764,辦公用品,粘合劑,帶有加固頂部鉸鏈的再生紙板報告封面,18.088
9669,CA-2017-126270,23/04/2017,27/04/2017,Standard Class,AF-10870,Art Ferguson,消費者,美國,聖克萊門特,加利福尼亞,92672,西方,OFF-EN-10004386,辦公用品,信封,帶繩子和鈕扣封口的回收辦公室信封，10 x 13,71.97
9670,CA-2018-145275,02/04/2018,06/04/2018,Standard Class,AH-10465,Amy Hunt,消費者,美國,迪凱特,阿拉巴馬州,35601,南,OFF-LA-10001569,辦公用品,標籤,艾利 499,14.94
9671,CA-2016-133396,13/08/2016,15/08/2016,First Class,GK-14620,Grace Kelly,公司的,美國,格林斯伯勒,北卡羅來納,27405,南,OFF-AR-10001446,辦公用品,藝術,紐維爾 309,64.68
9672,US-2018-140312,13/11/2018,19/11/2018,Standard Class,KL-16645,Ken Lonsdale,消費者,美國,都柏林,加利福尼亞,94568,西方,TEC-PH-10003442,技術,電話,三星替換 EH64AVFWE 高級耳機,22
9673,CA-2017-114867,23/12/2017,28/12/2017,Standard Class,FM-14290,Frank Merwin,在家辦公,美國,費城,賓夕法尼亞州,19143,東方,OFF-PA-10000477,辦公用品,紙,施樂 1952,7.968
9674,CA-2017-114867,23/12/2017,28/12/2017,Standard Class,FM-14290,Frank Merwin,在家辦公,美國,費城,賓夕法尼亞州,19143,東方,TEC-PH-10002645,技術,電話,LG G2,1499.97
9675,US-2015-164644,22/07/2015,24/07/2015,Second Class,JL-15850,John Lucas,消費者,美國,休斯頓,德克薩斯州,77095,中央,OFF-ST-10003123,辦公用品,貯存,用於 Staxonsteel/High-Stak 系統的 Fellowes 底座和頂部,26.632
9676,CA-2017-137393,06/05/2017,10/05/2017,Standard Class,GM-14500,Gene McClure,消費者,美國,貝克斯菲爾德,加利福尼亞,93309,西方,FUR-FU-10001617,家具,陳設,"行政印象 8-1/2"" 職業面板/分區隔間時鐘",41.6
9677,US-2015-120175,28/11/2015,03/12/2015,Standard Class,MC-17635,Matthew Clasen,公司的,美國,里士滿,印第安納州,47374,中央,OFF-EN-10003862,辦公用品,信封,激光和噴墨商務信封,64.02
9678,CA-2017-144785,18/04/2017,23/04/2017,Standard Class,CS-12490,Cindy Schnelling,公司的,美國,紐約市,紐約,10009,東方,OFF-AR-10001573,辦公用品,藝術,美國鉛筆,6.99
9679,CA-2017-144785,18/04/2017,23/04/2017,Standard Class,CS-12490,Cindy Schnelling,公司的,美國,紐約市,紐約,10009,東方,OFF-SU-10004290,辦公用品,補給品,"Acme Design Line 8"" 不_鋼彎剪刀，帶香檳色手柄，3-1/8"" 剪裁",6.84
9680,CA-2016-130113,27/12/2016,31/12/2016,Standard Class,AH-10030,Aaron Hawkins,公司的,美國,舊金山,加利福尼亞,94122,西方,OFF-ST-10000046,辦公用品,貯存,Fellowes 超級存儲/抽屜文件,323.1
9681,CA-2016-130113,27/12/2016,31/12/2016,Standard Class,AH-10030,Aaron Hawkins,公司的,美國,舊金山,加利福尼亞,94122,西方,TEC-PH-10003505,技術,電話,Geemarc AmpliPOWER60,668.16
